tabaqa_order,tabaqa,tabaqa_basis,name_norm,display_name,n_books,n_entries,source_types,books,pages
8,٨ غير محدد,,صالح بن عبد الجبار,صالح بن عبد الجبار,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,صالح بن عبد القدوس,صالح بن عبد القدوس,2,2,jarḥ (ḍuʿafāʾ),duafa_uqayli; mughni_duafa_dhahabi,
8,٨ غير محدد,,صالح بن محمد,• صالح بن محمد,2,3,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,lisan_mizan_ibnhajar:ج4/ص297 | tabaqat_ibnsad:ج7/ص521
8,٨ غير محدد,,صالح بن واقد الليثي,صالح بن واقد الليثي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,صباح بن موسي,صباح بن موسى,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,صدقه بن موسي بن تميم,صدقة بن موسى بن تميم,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,صديق بن موسي,صديق بن موسى,2,3,biography/ṭabaqāt; jarḥ (ḍuʿafāʾ),mughni_duafa_dhahabi; tabaqat_ibnsad,tabaqat_ibnsad:ج7/ص483 | tabaqat_ibnsad:ج8/ص46
8,٨ غير محدد,,صعصعه بن صوحان,صعصعة بن صوحان,2,2,biography/ṭabaqāt; jarḥ (ḍuʿafāʾ),mughni_duafa_dhahabi; tabaqat_ibnsad,mughni_duafa_dhahabi:ج1/ص308 | tabaqat_ibnsad:ج8/ص340
8,٨ غير محدد,,صغدي بن عبد الله,صغدي بن عبد الله,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,صهيب بن مهران,صهيب بن مهران,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ضرار بن الخطاب,ضرار بن الخطاب,2,4,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج6/ص135 | tabaqat_ibnsad:ج8/ص16 | tabaqat_ibnsad:ج9/ص411
8,٨ غير محدد,,ضرار بن سهل,ضرار بن سهل,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ضرار بن مسعود,ضرار بن مسعود,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,طالب بن السميدع,طالب بن السميدع,2,2,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,
8,٨ غير محدد,,طلحه بن زيد الرقي عن هشام بن عروه,طلحة بن زيد الرقي عن هشام بن عروة,2,2,general (six-books); jarḥ (ḍuʿafāʾ),kashif_dhahabi; mughni_duafa_dhahabi,
8,٨ غير محدد,,طلق بن حبيب العنزي,طلق بن حبيب العنزي,2,2,biography; biography/ṭabaqāt,siyar_dhahabi; tabaqat_ibnsad,siyar_dhahabi:ج4/ص601 | tabaqat_ibnsad:ج9/ص226
8,٨ غير محدد,,عاصم بن مخلد,عاصم بن مخلد,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص339
8,٨ غير محدد,,عاصم بن مضرس,عاصم بن مضرس,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص338
8,٨ غير محدد,,عامر بن ابي الحسين الواسطي,عامر بن أبي الحسين الواسطي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص311
8,٨ غير محدد,,عامر بن عبد الله,عامر بن عبد الله,2,2,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج7/ص407
8,٨ غير محدد,,عامر بن هني,عامر بن هني,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص307
8,٨ غير محدد,,عايذ بن حبيب,عائذ بن حبيب,2,2,biography/ṭabaqāt; jarḥ (ḍuʿafāʾ),duafa_uqayli; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص520
8,٨ غير محدد,,عباد بن كثير الثقفي البصري العابد بمكه عن,عباد بن كثير الثقفي البصري العابد بمكة عن,2,2,general (six-books); jarḥ (ḍuʿafāʾ),kashif_dhahabi; mughni_duafa_dhahabi,
8,٨ غير محدد,,عباد بن كثير الرملي عن عبد الله بن,عباد بن كثير الرملي عن عبد الله بن,2,2,general (six-books); jarḥ (ḍuʿafāʾ),kashif_dhahabi; mughni_duafa_dhahabi,
8,٨ غير محدد,,عباده ابو يحيي كان قتاده يرميه بالكذب,عبادة أبو يحيى كان قتادة يرميه بالكذب,2,2,jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; mughni_duafa_dhahabi,
8,٨ غير محدد,,عبايه بن ربعي,عباية بن ربعي,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,
8,٨ غير محدد,,عبد الاعلي بن حكيم,عبد الأعلى بن حكيم,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص60
8,٨ غير محدد,,عبد الباقي بن قانع ابو الحسين الحافظ,عبد الباقي بن قانع أبو الحسين الحافظ,2,2,general/jarḥ+taʿdīl; ikhtilāṭ,ightibat_sibt_ibnajami; lisan_mizan_ibnhajar,
8,٨ غير محدد,,عبد الجبار بن المغيره,عبد الجبار بن المغيرة,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,
8,٨ غير محدد,,عبد الجبار بن نافع الضبي,عبد الجبار بن نافع الضبي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص89
8,٨ غير محدد,,عبد الجبار بن وهب,عبد الجبار بن وهب,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص89
8,٨ غير محدد,,عبد الحميد بن زيد العمي,عبد الحميد بن زيد العمي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص48
8,٨ غير محدد,,عبد الحميد بن سوار,عبد الحميد بن سوار,2,2,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,
8,٨ غير محدد,,عبد الحميد بن يحيي,عبد الحميد بن يحيى,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص40
8,٨ غير محدد,,عبد الخبير عن ابيه عن جده ثابت بن,عبد الخبير عن أبيه عن جده ثابت بن,2,2,jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; mughni_duafa_dhahabi,
8,٨ غير محدد,,عبد الرحمن ابن اخي محمد بن المنكدر,عبد الرحمن ابن أخي محمد بن المنكدر,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص4
8,٨ غير محدد,,عبد الرحمن بن ابي قيس,عبد الرحمن بن أبي قيس,3,3,general; general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar; tarikh_kabir_bukhari,duafa_uqayli:ج2/ص343
8,٨ غير محدد,,عبد الرحمن بن البيلماني,عبد الرحمن بن البيلماني,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,lisan_mizan_ibnhajar:ج9/ص352 | tabaqat_ibnsad:ج8/ص95
8,٨ غير محدد,,عبد الرحمن بن ايوب السكوني,عبد الرحمن بن أيوب السكوني,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص323
8,٨ غير محدد,,عبد الرحمن بن بشر الغطفاني,عبد الرحمن بن بشر الغطفاني,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص324
8,٨ غير محدد,,عبد الرحمن بن سليمان,عبد الرحمن بن سليمان,2,2,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج7/ص588
8,٨ غير محدد,,عبد الرحمن بن محمد,عبد الرحمن بن محمد,2,6,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,lisan_mizan_ibnhajar:ج5/ص126 | tabaqat_ibnsad:ج7/ص585
8,٨ غير محدد,,عبد الرحمن بن معبد,عبد الرحمن بن معبد,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,
8,٨ غير محدد,,عبد الرحمن بن هاني ابو نعيم النخعي الكوفي,عبد الرحمن بن هانئ أبو نعيم النخعي الكوفي,2,2,general (six-books); jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; kashif_dhahabi,
8,٨ غير محدد,,عبد الرحيم بن خالد الايلي,عبد الرحيم بن خالد الأيلي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص80
8,٨ غير محدد,,عبد السلام بن سهل ابو علي السكري,عبد السلام بن سهل أبو علي السكري,2,2,general/jarḥ+taʿdīl; ikhtilāṭ,ightibat_sibt_ibnajami; lisan_mizan_ibnhajar,
8,٨ غير محدد,,عبد الصمد بن سليمان الازرق,عبد الصمد بن سليمان الأزرق,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص82
8,٨ غير محدد,,عبد العزيز بن حكيم الحضرمي,عبد العزيز بن حكيم الحضرمي,3,3,biography/ṭabaqāt; general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar; tabaqat_ibnsad,duafa_uqayli:ج3/ص14
8,٨ غير محدد,,عبد العزيز بن عقبه بن سلمه بن الاكوع,عبد العزيز بن عقبة بن سلمة بن الأكوع,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص13
8,٨ غير محدد,,عبد العزيز بن مروان,عبد العزيز بن مروان,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,lisan_mizan_ibnhajar:ج9/ص360 | tabaqat_ibnsad:ج7/ص232
8,٨ غير محدد,,عبد الكريم بن كيسان,عبد الكريم بن كيسان,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص64
8,٨ غير محدد,,عبد الله بن ابي اميه,عبد الله بن أبي أمية,2,3,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج5/ص45 | tabaqat_ibnsad:ج5/ص106
8,٨ غير محدد,,عبد الله بن الزبير,عبد الله بن الزبير,2,3,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص63
8,٨ غير محدد,,عبد الله بن المبارك,عبد الله بن المبارك,2,3,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج9/ص376
8,٨ غير محدد,,عبد الله بن المطلب العجلي,عبد الله بن المطلب العجلي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص305
8,٨ غير محدد,,عبد الله بن المنكدر بن محمد بن المنكدر,عبد الله بن المنكدر بن محمد بن المنكدر,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص303
8,٨ غير محدد,,عبد الله بن جرير,عبد الله بن جرير,2,2,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,
8,٨ غير محدد,,عبد الله بن حكيم,عبد الله بن حكيم,3,3,biography/ṭabaqāt; general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج6/ص57 | duafa_uqayli:ج2/ص242
8,٨ غير محدد,,عبد الله بن حلام,عبد الله بن حلام,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص323
8,٨ غير محدد,,عبد الله بن خالد,عبد الله بن خالد,2,2,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج8/ص32
8,٨ غير محدد,,عبد الله بن سعد,عبد الله بن سعد,3,7,biography/ṭabaqāt; general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad; tarikh_kabir_bukhari,lisan_mizan_ibnhajar:ج9/ص340 | tarikh_kabir_bukhari:ج5/ص28 | tabaqat_ibnsad:ج5/ص300 | tabaqat_ibnsad:ج6/ص129 | tabaqat_ibnsad:ج9/ص506
8,٨ غير محدد,,عبد الله بن شبرمه,عبد الله بن شبرمة,2,2,biography/ṭabaqāt; jarḥ (ḍuʿafāʾ),duafa_uqayli; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص469 | duafa_uqayli:ج2/ص266
8,٨ غير محدد,,عبد الله بن شقيق العقيلي,عبد الله بن شقيق العقيلي,2,2,biography/ṭabaqāt; jarḥ (ḍuʿafāʾ),duafa_uqayli; tabaqat_ibnsad,tabaqat_ibnsad:ج9/ص125
8,٨ غير محدد,,عبد الله بن ظالم عن سعيد بن زيد,عبد الله بن ظالم عن سعيد بن زيد,2,2,jarḥ (ḍuʿafāʾ),duafa_uqayli; mughni_duafa_dhahabi,duafa_uqayli:ج2/ص268
8,٨ غير محدد,,عبد الله بن عطيه بن سعد,عبد الله بن عطية بن سعد,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص285
8,٨ غير محدد,,عبد الله بن عيسي الجندي,عبد الله بن عيسى الجندي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص286
8,٨ غير محدد,,عبد الله بن قنبر,عبد الله بن قنبر,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص289
8,٨ غير محدد,,عبد الله بن قيس الرقاشي,عبد الله بن قيس الرقاشي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص289
8,٨ غير محدد,,عبد الله بن كثير,عبد الله بن كثير,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص45
8,٨ غير محدد,,عبد الله بن محمد,عبد الله بن محمد,2,7,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tarikh_kabir_bukhari:ج5/ص186 | tabaqat_ibnsad:ج7/ص193 | tabaqat_ibnsad:ج7/ص193 | tabaqat_ibnsad:ج7/ص321 | tabaqat_ibnsad:ج7/ص481 | tabaqat_ibnsad:ج7/ص613
8,٨ غير محدد,,عبد الله بن محمد العدوي,عبد الله بن محمد العدوي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص297
8,٨ غير محدد,,عبد الله بن مسعر بن كدام,عبد الله بن مسعر بن كدام,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص304
8,٨ غير محدد,,عبد الله بن معاويه الغاضري,عبد الله بن معاوية الغاضري,2,2,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tarikh_kabir_bukhari:ج5/ص31 | tabaqat_ibnsad:ج9/ص424
8,٨ غير محدد,,عبد الله بن معبد الزماني,عبد الله بن معبد الزماني,2,2,biography; jarḥ (ḍuʿafāʾ),duafa_uqayli; siyar_dhahabi,siyar_dhahabi:ج4/ص206 | duafa_uqayli:ج2/ص305
8,٨ غير محدد,,عبد الله بن هاني ابو الزعرا,عبد الله بن هانىء أبو الزعراء,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,lisan_mizan_ibnhajar:ج9/ص348 | duafa_uqayli:ج2/ص314
8,٨ غير محدد,,عبد الله بن هلال,عبد الله بن هلال,2,3,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,
8,٨ غير محدد,,عبد الله بن واقد ابو قتاده الحراني,عبد الله بن واقد أبو قتادة الحراني,3,3,ikhtilāṭ; tadlīs,ightibat_sibt_ibnajami; kawakib_nayyirat; tabaqat_mudallisin_ibnhajar,kawakib_nayyirat:ج1/ص362
8,٨ غير محدد,,عبد الله بن يسار وهو ابن ابي نجيح,عبد الله بن يسار وهو ابن أبي نجيح,2,2,jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; duafa_uqayli,
8,٨ غير محدد,,عبد الله بن يعلي بن مره الثقفي,عبد الله بن يعلى بن مرة الثقفي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص318
8,٨ غير محدد,,عبد الملك بن ابي جمعه,عبد الملك بن أبي جمعة,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص28
8,٨ غير محدد,,عبد الملك بن خلج الصنعاني,عبد الملك بن خلج الصنعاني,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص37
8,٨ غير محدد,,عبد الملك بن عبد الرحمن ابو العباس الشامي,عبد الملك بن عبد الرحمن أبو العباس الشامي,2,2,jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; duafa_uqayli,duafa_uqayli:ج3/ص27
8,٨ غير محدد,,عبد المنان بن هارون الواسطي قال الازدي متروك,عبد المنان بن هارون الواسطي قال الأزدي متروك,2,2,jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; mughni_duafa_dhahabi,
8,٨ غير محدد,,عبد المومن بن القاسم الانصاري,عبد المؤمن بن القاسم الأنصاري,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص92
8,٨ غير محدد,,عبد المومن بن سالم بن ميمون,عبد المؤمن بن سالم بن ميمون,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص93
8,٨ غير محدد,,عبد الواحد بن ابي عمرو الاسدي,عبد الواحد بن أبي عمرو الأسدي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص56
8,٨ غير محدد,,عبد الواحد بن ثابت الباهلي,عبد الواحد بن ثابت الباهلي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص50
8,٨ غير محدد,,عبد الوهاب بن هشام بن الغاز,عبد الوهاب بن هشام بن الغاز,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص77
8,٨ غير محدد,,عبيد الله بن تمام بن قيس ابو عاصم,عبيد الله بن تمام [بن قيس] أبو عاصم,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; lisan_mizan_ibnhajar,
8,٨ غير محدد,,عتبه بن ابي سليمان الطايي,عتبة بن أبي سليمان الطائي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; lisan_mizan_ibnhajar,
8,٨ غير محدد,,عتبه بن ابي عتبه الفزاري,عتبة بن أبي عتبة الفزاري,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص330
8,٨ غير محدد,,عثمان بن اسحاق,عثمان بن إسحاق,3,3,biography/ṭabaqāt; general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad; tarikh_kabir_bukhari,lisan_mizan_ibnhajar:ج9/ص368 | tarikh_kabir_bukhari:ج6/ص212 | tabaqat_ibnsad:ج7/ص239
8,٨ غير محدد,,عثمان بن حكيم,عثمان بن حكيم,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,
8,٨ غير محدد,,عثمان بن داود,عثمان بن داود,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص201
8,٨ غير محدد,,عثمان بن سالم,عثمان بن سالم,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص203
8,٨ غير محدد,,عثمان بن عبد الرحمن الوقاصي الزهري,عثمان بن عبد الرحمن الوقاصي الزهري,2,2,biography; jarḥ (ḍuʿafāʾ),duafa_uqayli; siyar_dhahabi,duafa_uqayli:ج3/ص206
8,٨ غير محدد,,عثمان بن عبد الله العبدي,عثمان بن عبد الله العبدي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص206
8,٨ غير محدد,,عثمان بن قيس,عثمان بن قيس,2,2,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,
8,٨ غير محدد,,عثمان بن محمد,عثمان بن محمد,3,4,biography/ṭabaqāt; general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج7/ص484
8,٨ غير محدد,,عثمان بن موسي المزني,عثمان بن موسى المزني,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص215
8,٨ غير محدد,,عثمان موذن بني افصي,"عثمان , مؤذن بني أفصى",2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص216
8,٨ غير محدد,,عجلان بن سهل الباهلي,عجلان بن سهل الباهلي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,
8,٨ غير محدد,,عدي بن ثابت الانصاري,عدي بن ثابت الأنصاري,2,2,biography/ṭabaqāt; jarḥ (ḍuʿafāʾ),duafa_uqayli; tabaqat_ibnsad,
8,٨ غير محدد,,عروه بن علي السهمي,عروة بن علي السهمي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص364
8,٨ غير محدد,,عصمه بن المتوكل,عصمة بن المتوكل,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص340
8,٨ غير محدد,,عصمه بن محمد الانصاري,عصمة بن محمد الأنصاري,2,2,biography/ṭabaqāt; jarḥ (ḍuʿafāʾ),duafa_uqayli; tabaqat_ibnsad,tabaqat_ibnsad:ج9/ص334 | duafa_uqayli:ج3/ص340
8,٨ غير محدد,,عطارد بن عبد الله,عطارد بن عبد الله,2,2,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,
8,٨ غير محدد,,عطيه بن عارض,عطية بن عارض,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,
8,٨ غير محدد,,عقبه بن شداد بن اميه,عقبة بن شداد بن أمية,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص352
8,٨ غير محدد,,عقبه بن عبد الله العنزي,عقبة بن عبد الله العنزي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص353
8,٨ غير محدد,,عقبه بن علي,عقبة بن علي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص352
8,٨ غير محدد,,عقبه بن وهب,عقبة بن وهب,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,lisan_mizan_ibnhajar:ج9/ص372 | tabaqat_ibnsad:ج3/ص505
8,٨ غير محدد,,عقيل بن ابي طالب,عقيل بن أبي طالب,2,2,biography/ṭabaqāt; taʿdīl (thiqāt),marifat_thiqat_ijli; tabaqat_ibnsad,tabaqat_ibnsad:ج4/ص38
8,٨ غير محدد,,عكرمه بن اسد الحضرمي,عكرمة بن أسد الحضرمي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج3/ص379
8,٨ غير محدد,,عكرمه بن عمار,عكرمة بن عمار,2,2,biography/ṭabaqāt; ikhtilāṭ,kawakib_nayyirat; tabaqat_ibnsad,kawakib_nayyirat:ج1/ص491 | tabaqat_ibnsad:ج8/ص116
8,٨ غير محدد,,علي بن ابي طلحه,علي بن أبي طلحة,2,2,biography/ṭabaqāt; jarḥ (ḍuʿafāʾ),duafa_uqayli; tabaqat_ibnsad,tabaqat_ibnsad:ج9/ص461
